ID,Lat,Lon,Lower depth (cm),Upper depth (cm),clay,ph,sand,silt
672,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
673,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
674,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
675,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
676,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
677,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
678,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
679,36.1496111111111,50.7201666666666,15.0,0.0,27.2,7.633333333333333,32.199999999999996,40.599999999999994
680,36.1496111111111,50.7201666666666,30.0,15.0,28.7,7.7,31.4,39.9
681,36.1363333333333,50.6779444444444,15.0,0.0,25.73333333333333,7.633333333333333,31.4,42.83333333333333
682,36.1363333333333,50.6779444444444,30.0,15.0,26.2,7.7,30.6,43.1
683,33.7166666666666,50.5333333333333,30.0,0.0,28.116666666666667,7.783333333333333,29.833333333333332,42.133333333333326
684,44.95,86.05,20.0,0.0,24.025,8.4,47.275,28.700000000000003
685,44.95,86.05,20.0,0.0,24.025,8.4,47.275,28.700000000000003
686,36.2666666666666,106.433333333333,10.0,0.0,23.95,8.2,33.8,42.25
687,36.2666666666666,106.433333333333,20.0,10.0,23.85,8.25,34.3,41.85
688,36.2666666666666,106.433333333333,40.0,20.0,23.45,8.3,34.45,42.1
689,36.2666666666666,106.433333333333,60.0,40.0,23.4,8.3,34.6,42.0
690,36.2666666666666,106.433333333333,80.0,60.0,23.7,8.3,34.0,42.2
691,32.05,51.1333333333333,20.0,0.0,32.3,7.875,22.975,44.724999999999994
692,32.05,51.1333333333333,40.0,20.0,33.2,7.95,22.15,44.65
693,36.0775580074261,45.9046980346428,15.0,0.0,32.53333333333333,7.466666666666667,24.5,42.93333333333333
694,36.0775580074261,45.9046980346428,60.0,15.0,34.13333333333333,7.433333333333334,24.999999999999996,40.9
695,-18.3,19.25,10.0,0.0,17.05,7.25,64.95,18.0
696,-18.3,19.25,10.0,0.0,17.05,7.25,64.95,18.0
697,44.5540416666666,85.6159083333333,20.0,0.0,28.75,8.275,31.1,40.175
698,44.5540416666666,85.6159083333333,20.0,0.0,28.75,8.275,31.1,40.175
699,33.9397222222222,10.065,10.0,0.0,,,,
700,33.9397222222222,10.065,20.0,10.0,,,,
701,33.9397222222222,10.065,40.0,20.0,,,,
702,33.9397222222222,10.065,10.0,0.0,,,,
703,33.9397222222222,10.065,20.0,10.0,,,,
704,33.9397222222222,10.065,40.0,20.0,,,,
705,47.1395833333333,35.2911111111111,25.0,0.0,40.72,7.1,5.94,53.32000000000001
706,47.1395833333333,35.2911111111111,25.0,0.0,40.72,7.1,5.94,53.32000000000001
707,47.1395833333333,35.2911111111111,25.0,0.0,40.72,7.1,5.94,53.32000000000001
708,38.1156319748098,-1.842856,20.0,0.0,25.099999999999998,7.925,36.925000000000004,37.925
709,37.5227829277965,37.6376769620536,20.0,0.0,48.199999999999996,7.275,14.55,37.225
710,32.4138888888888,50.3525,15.0,0.0,33.3,7.766666666666666,21.833333333333332,44.86666666666667
711,32.4138888888888,50.3525,30.0,15.0,34.1,7.8,21.5,44.4
712,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
713,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
714,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
715,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
716,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
717,13.6816811777963,37.350708852082,20.0,0.0,43.3,6.4,29.525,27.174999999999997
718,37.14,41.13,10.0,0.0,40.7,7.55,17.4,41.900000000000006
719,37.14,41.13,20.0,10.0,42.3,7.6,16.65,41.1
720,37.14,41.13,30.0,20.0,42.8,7.6,16.3,41.0
721,37.14,41.13,40.0,30.0,46.4,7.6,15.5,38.1
722,37.14,41.13,50.0,40.0,46.4,7.6,15.5,38.1
723,37.14,41.13,60.0,50.0,46.4,7.6,15.5,38.1
724,37.14,41.13,70.0,60.0,46.9,7.7,15.7,37.4
725,37.14,41.13,80.0,70.0,46.9,7.7,15.7,37.4
726,37.14,41.13,90.0,80.0,46.9,7.7,15.7,37.4
727,37.14,41.13,100.0,90.0,46.9,7.7,15.7,37.4
728,53.8166666666666,80.4666666666666,10.0,0.0,23.8,6.65,49.75,26.450000000000003
729,53.8166666666666,80.4666666666666,25.0,0.0,25.28,6.68,48.160000000000004,26.560000000000002
730,53.8166666666666,80.4666666666666,60.0,0.0,27.141666666666666,6.741666666666667,46.7,26.15833333333333
731,52.9,81.6666666666666,10.0,0.0,25.15,6.800000000000001,47.3,27.549999999999997
732,52.9,81.6666666666666,25.0,0.0,27.020000000000003,6.9,46.64,26.340000000000003
733,52.9,81.6666666666666,60.0,0.0,28.258333333333333,7.058333333333334,46.20833333333333,25.53333333333333
734,52.15,80.25,10.0,0.0,26.700000000000003,7.05,50.2,23.1
735,52.15,80.25,25.0,0.0,27.16,7.16,49.74,23.060000000000002
736,52.15,80.25,60.0,0.0,26.941666666666666,7.241666666666666,49.71666666666667,23.366666666666667
737,37.0183333333333,80.73,20.0,0.0,21.45,7.8,38.425,40.15
738,37.0183333333333,80.73,20.0,0.0,21.45,7.8,38.425,40.15
739,37.0183333333333,80.73,20.0,0.0,21.45,7.8,38.425,40.15
740,35.175,-102.094305555555,30.0,0.0,36.016666666666666,7.016666666666667,18.416666666666668,45.516666666666666
741,35.175,-102.094305555555,60.0,0.0,38.90833333333333,7.408333333333333,17.40833333333333,43.65833333333333
742,35.175,-102.094305555555,30.0,0.0,36.016666666666666,7.016666666666667,18.416666666666668,45.516666666666666
743,35.175,-102.094305555555,60.0,0.0,38.90833333333333,7.408333333333333,17.40833333333333,43.65833333333333
744,35.175,-102.094305555555,30.0,0.0,36.016666666666666,7.016666666666667,18.416666666666668,45.516666666666666
745,35.175,-102.094305555555,60.0,0.0,38.90833333333333,7.408333333333333,17.40833333333333,43.65833333333333
746,35.175,-102.094305555555,30.0,0.0,36.016666666666666,7.016666666666667,18.416666666666668,45.516666666666666
747,35.175,-102.094305555555,60.0,0.0,38.90833333333333,7.408333333333333,17.40833333333333,43.65833333333333
748,35.175,-102.094305555555,30.0,0.0,36.016666666666666,7.016666666666667,18.416666666666668,45.516666666666666
749,35.175,-102.094305555555,60.0,0.0,38.90833333333333,7.408333333333333,17.40833333333333,43.65833333333333
750,42.9166666666666,120.7,30.0,0.0,,,,
751,-6.76611111111111,-36.7494444444444,10.0,0.0,17.549999999999997,6.05,56.35,26.1
752,-6.76611111111111,-36.7494444444444,20.0,10.0,21.6,6.05,53.5,24.9
753,-6.76611111111111,-36.7494444444444,10.0,0.0,17.549999999999997,6.05,56.35,26.1
754,-6.76611111111111,-36.7494444444444,20.0,10.0,21.6,6.05,53.5,24.9
755,-6.76611111111111,-36.7494444444444,10.0,0.0,17.549999999999997,6.05,56.35,26.1
756,-6.76611111111111,-36.7494444444444,20.0,10.0,21.6,6.05,53.5,24.9
757,17.1117615580691,78.681510653281,15.0,0.0,33.96666666666667,6.8,43.833333333333336,22.266666666666666
758,17.1117615580691,78.681510653281,30.0,15.0,39.1,6.8,40.4,20.5
759,17.1117615580691,78.681510653281,50.0,30.0,42.8,7.0,36.7,20.5
760,17.1117615580691,78.681510653281,100.0,50.0,42.24,7.000000000000001,37.260000000000005,20.580000000000002
761,17.1117615580691,78.681510653281,15.0,0.0,33.96666666666667,6.8,43.833333333333336,22.266666666666666
762,17.1117615580691,78.681510653281,30.0,15.0,39.1,6.8,40.4,20.5
763,17.1117615580691,78.681510653281,50.0,30.0,42.8,7.0,36.7,20.5
764,17.1117615580691,78.681510653281,100.0,50.0,42.24,7.000000000000001,37.260000000000005,20.580000000000002
765,35.6833333333333,105.4,20.0,0.0,21.875,8.0,26.650000000000002,51.425
766,35.6833333333333,105.4,40.0,20.0,24.5,8.1,25.55,49.9
767,35.6833333333333,105.4,20.0,0.0,21.875,8.0,26.650000000000002,51.425
768,35.6833333333333,105.4,40.0,20.0,24.5,8.1,25.55,49.9
769,35.6833333333333,105.4,20.0,0.0,21.875,8.0,26.650000000000002,51.425
770,35.6833333333333,105.4,40.0,20.0,24.5,8.1,25.55,49.9
771,35.6833333333333,105.4,20.0,0.0,21.875,8.0,26.650000000000002,51.425
772,35.6833333333333,105.4,40.0,20.0,24.5,8.1,25.55,49.9
773,35.6833333333333,105.4,20.0,0.0,21.875,8.0,26.650000000000002,51.425
774,35.6833333333333,105.4,40.0,20.0,24.5,8.1,25.55,49.9
775,45.45,84.95,20.0,0.0,31.6,7.925000000000001,36.975,31.375
776,45.45,84.95,20.0,0.0,31.6,7.925000000000001,36.975,31.375
777,45.45,84.95,20.0,0.0,31.6,7.925000000000001,36.975,31.375
778,49.7111111111111,-112.963055555555,15.0,0.0,34.833333333333336,7.133333333333333,27.799999999999997,37.33333333333333
779,49.7111111111111,-112.963055555555,30.0,15.0,35.8,7.3,26.1,38.0
780,49.0494444444444,-110.441111111111,15.0,0.0,26.23333333333333,7.033333333333332,36.3,37.46666666666666
781,49.0494444444444,-110.441111111111,30.0,15.0,28.1,7.4,35.0,36.9
782,37.8033651478377,34.3653819602294,20.0,0.0,34.325,7.775,21.3,44.425
783,44.29103,87.93047,20.0,0.0,34.75,8.475,19.349999999999998,45.900000000000006
784,44.29103,87.93047,20.0,0.0,34.75,8.475,19.349999999999998,45.900000000000006
785,44.29103,87.93047,20.0,0.0,34.75,8.475,19.349999999999998,45.900000000000006
786,44.29103,87.93047,20.0,0.0,34.75,8.475,19.349999999999998,45.900000000000006
787,42.9666666666666,120.716666666666,2.5,0.0,17.8,7.8,44.8,37.4
788,42.9666666666666,120.716666666666,7.5,2.5,18.35,7.85,45.05,36.65
789,42.9666666666666,120.716666666666,15.0,7.5,18.9,7.9,45.3,35.9
790,42.9666666666666,120.716666666666,30.0,15.0,16.4,8.0,47.0,36.6
791,31.3166666666666,51.1666666666666,15.0,0.0,34.133333333333326,7.766666666666666,21.233333333333334,44.666666666666664
792,38.3333333333333,101.5,10.0,0.0,18.15,7.95,39.8,42.05
793,38.3333333333333,101.5,20.0,10.0,19.85,8.05,37.55,42.55
794,38.3333333333333,101.5,30.0,20.0,21.9,8.1,35.9,42.2
795,46.9,-119.6,20.0,0.0,9.775,7.775,39.224999999999994,50.974999999999994
796,46.9,-119.6,20.0,0.0,9.775,7.775,39.224999999999994,50.974999999999994
797,46.9,-119.6,20.0,0.0,9.775,7.775,39.224999999999994,50.974999999999994
798,46.9,-119.6,20.0,0.0,9.775,7.775,39.224999999999994,50.974999999999994
799,44.2833333333333,87.9333333333333,10.0,0.0,38.2,8.45,15.7,46.099999999999994
800,44.2833333333333,87.9333333333333,20.0,10.0,36.599999999999994,8.5,15.7,47.75
801,44.2833333333333,87.9333333333333,40.0,20.0,32.849999999999994,8.55,17.549999999999997,49.7
802,44.2833333333333,87.9333333333333,60.0,40.0,31.4,8.6,18.9,49.8
803,44.2833333333333,87.9333333333333,100.0,60.0,28.8,8.5,26.6,44.7
804,44.2833333333333,87.9333333333333,150.0,100.0,28.1,8.5,28.8,43.1
805,44.2833333333333,87.9333333333333,200.0,150.0,28.1,8.5,28.8,43.1
806,44.2833333333333,87.9333333333333,250.0,200.0,0.0,0.0,0.0,0.0
807,32.299583,50.108417,10.0,0.0,21.95,7.55,38.8,39.25
808,32.299583,50.108417,20.0,10.0,22.6,7.6,38.4,39.0
809,32.299583,50.108417,30.0,20.0,22.7,7.6,38.5,38.8
810,32.299583,50.108417,10.0,0.0,21.95,7.55,38.8,39.25
811,32.299583,50.108417,20.0,10.0,22.6,7.6,38.4,39.0
812,32.299583,50.108417,30.0,20.0,22.7,7.6,38.5,38.8
813,32.299583,50.108417,10.0,0.0,21.95,7.55,38.8,39.25
814,32.299583,50.108417,20.0,10.0,22.6,7.6,38.4,39.0
815,32.299583,50.108417,30.0,20.0,22.7,7.6,38.5,38.8
816,32.299583,50.108417,10.0,0.0,21.95,7.55,38.8,39.25
817,32.299583,50.108417,20.0,10.0,22.6,7.6,38.4,39.0
818,32.299583,50.108417,30.0,20.0,22.7,7.6,38.5,38.8
819,34.55,77.5333333333333,15.0,0.0,21.03333333333333,7.966666666666667,45.46666666666667,33.43333333333333
820,34.55,77.5333333333333,30.0,15.0,23.4,8.0,42.9,33.7
821,34.5833333333333,77.4666666666666,15.0,0.0,21.733333333333334,7.866666666666666,45.166666666666664,33.099999999999994
822,34.5833333333333,77.4666666666666,30.0,15.0,24.7,7.8,42.9,32.4
823,34.6166666666666,77.45,15.0,0.0,20.333333333333332,8.066666666666666,43.0,36.733333333333334
824,34.6166666666666,77.45,30.0,15.0,22.1,8.1,42.6,35.4
825,34.6666666666666,77.2833333333333,15.0,0.0,22.799999999999997,7.9,43.9,33.23333333333333
826,34.6666666666666,77.2833333333333,30.0,15.0,21.9,8.0,45.0,33.1
827,34.6166666666666,77.6166666666666,15.0,0.0,16.866666666666664,7.966666666666667,42.599999999999994,40.53333333333333
828,34.6166666666666,77.6166666666666,30.0,15.0,18.4,7.9,41.9,39.7
829,34.6166666666666,77.4333333333333,15.0,0.0,20.0,7.866666666666666,43.666666666666664,36.39999999999999
830,34.6166666666666,77.4333333333333,30.0,15.0,20.4,7.9,43.8,35.8
831,34.6333333333333,77.6166666666666,15.0,0.0,17.799999999999997,7.866666666666666,45.86666666666667,36.3
832,34.6333333333333,77.6166666666666,30.0,15.0,18.5,7.9,45.7,35.8
833,34.6666666666666,77.3166666666666,15.0,0.0,19.566666666666663,7.799999999999999,43.13333333333333,37.266666666666666
834,34.6666666666666,77.3166666666666,30.0,15.0,21.7,7.9,42.5,35.9
835,34.55,77.65,15.0,0.0,18.633333333333333,8.066666666666666,43.5,37.86666666666667
836,34.55,77.65,30.0,15.0,20.4,8.1,43.1,36.5
837,34.6833333333333,77.2833333333333,15.0,0.0,20.966666666666665,7.799999999999999,44.46666666666667,34.56666666666666
838,34.6833333333333,77.2833333333333,30.0,15.0,22.1,7.9,43.6,34.3
839,34.1,77.5666666666666,15.0,0.0,20.46666666666667,8.133333333333333,45.46666666666667,34.06666666666666
840,34.1,77.5666666666666,30.0,15.0,21.1,8.2,45.5,33.4
841,34.0333333333333,77.65,15.0,0.0,20.866666666666667,8.066666666666666,47.46666666666667,31.599999999999994
842,34.0333333333333,77.65,30.0,15.0,22.6,8.0,46.5,31.0
843,33.9833333333333,77.65,15.0,0.0,19.633333333333333,7.966666666666667,48.33333333333333,32.03333333333333
844,33.9833333333333,77.65,30.0,15.0,20.9,8.1,47.2,31.9
845,34.1833333333333,77.3333333333333,15.0,0.0,21.266666666666666,7.966666666666667,46.099999999999994,32.666666666666664
846,34.1833333333333,77.3333333333333,30.0,15.0,21.4,8.1,45.8,32.7
847,34.1166666666666,77.4666666666666,15.0,0.0,19.9,7.966666666666667,45.099999999999994,35.0
848,34.1166666666666,77.4666666666666,30.0,15.0,21.8,8.0,44.5,33.7
849,34.1833333333333,77.4833333333333,15.0,0.0,21.566666666666663,8.066666666666666,47.36666666666666,31.066666666666663
850,34.1833333333333,77.4833333333333,30.0,15.0,21.9,8.1,47.5,30.6
851,34.0,77.6833333333333,15.0,0.0,22.599999999999998,8.166666666666666,48.06666666666666,29.4
852,34.0,77.6833333333333,30.0,15.0,23.6,8.2,48.0,28.4
853,34.05,77.4166666666666,15.0,0.0,17.43333333333333,7.799999999999999,45.233333333333334,37.33333333333333
854,34.05,77.4166666666666,30.0,15.0,15.7,7.9,45.7,38.7
855,34.1166666666666,77.5333333333333,15.0,0.0,22.333333333333332,8.066666666666666,44.666666666666664,32.93333333333334
856,34.1166666666666,77.5333333333333,30.0,15.0,22.5,8.0,45.3,32.2
857,34.05,77.65,15.0,0.0,25.299999999999997,7.966666666666667,46.5,28.199999999999996
858,34.05,77.65,30.0,15.0,24.9,8.0,47.0,28.1
859,44.59916,86.09857,10.0,0.0,,,,
860,44.59916,86.09857,20.0,10.0,,,,
861,44.59916,86.09857,40.0,20.0,,,,
862,44.59916,86.09857,60.0,40.0,,,,
863,44.59916,86.09857,100.0,60.0,,,,
864,44.59916,86.09857,10.0,0.0,,,,
865,44.59916,86.09857,20.0,10.0,,,,
866,44.59916,86.09857,40.0,20.0,,,,
867,44.59916,86.09857,60.0,40.0,,,,
868,44.59916,86.09857,100.0,60.0,,,,
869,44.59916,86.09857,10.0,0.0,,,,
870,44.59916,86.09857,20.0,10.0,,,,
871,44.59916,86.09857,40.0,20.0,,,,
872,44.59916,86.09857,60.0,40.0,,,,
873,44.59916,86.09857,100.0,60.0,,,,
874,9.52327155051279,-0.871719325722962,20.0,0.0,22.725,6.025,49.35000000000001,27.925
875,-37.0413346312306,-64.7844286934482,10.0,0.0,11.2,7.5,66.1,22.700000000000003
876,-37.0413346312306,-64.7844286934482,20.0,10.0,11.649999999999999,7.699999999999999,66.35,22.0
877,-37.0413346312306,-64.7844286934482,10.0,0.0,11.2,7.5,66.1,22.700000000000003
878,-37.0413346312306,-64.7844286934482,20.0,10.0,11.649999999999999,7.699999999999999,66.35,22.0
879,-37.0413346312306,-64.7844286934482,10.0,0.0,11.2,7.5,66.1,22.700000000000003
880,-37.0413346312306,-64.7844286934482,20.0,10.0,11.649999999999999,7.699999999999999,66.35,22.0
881,44.55,85.6166666666666,40.0,0.0,27.262499999999996,8.3125,32.575,40.1625
882,44.55,85.6166666666666,40.0,0.0,27.262499999999996,8.3125,32.575,40.1625
883,39.2333333333333,99.9,10.0,0.0,13.75,8.2,35.6,50.65
884,39.2333333333333,99.9,20.0,10.0,13.7,8.25,35.75,50.55
885,39.2333333333333,99.9,30.0,20.0,13.8,8.3,35.4,50.8
886,44.2833333333333,87.9333333333333,10.0,0.0,38.2,8.45,15.7,46.099999999999994
887,44.2833333333333,87.9333333333333,20.0,10.0,36.599999999999994,8.5,15.7,47.75
888,44.2833333333333,87.9333333333333,40.0,20.0,32.849999999999994,8.55,17.549999999999997,49.7
889,44.2833333333333,87.9333333333333,60.0,40.0,31.4,8.6,18.9,49.8
890,44.2833333333333,87.9333333333333,100.0,60.0,28.8,8.5,26.6,44.7
891,44.2833333333333,87.9333333333333,150.0,100.0,28.1,8.5,28.8,43.1
892,44.2833333333333,87.9333333333333,200.0,150.0,28.1,8.5,28.8,43.1
893,44.2833333333333,87.9333333333333,250.0,200.0,0.0,0.0,0.0,0.0
894,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
895,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
896,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
897,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
898,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
899,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
900,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
901,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
902,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
903,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
904,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
905,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
906,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
907,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
908,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
909,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
910,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
911,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
912,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
913,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
914,34.5833333333333,-103.2,20.0,0.0,29.15,7.6499999999999995,41.525,29.325
915,34.5833333333333,-103.2,40.0,20.0,30.6,7.800000000000001,39.85,29.55
916,34.5833333333333,-103.2,60.0,40.0,31.3,7.9,39.1,29.6
917,34.5833333333333,-103.2,80.0,60.0,32.3,8.1,37.9,29.8
918,-18.05,144.116666666666,5.0,0.0,26.4,6.6,59.5,14.2
919,-18.05,144.116666666666,10.0,5.0,25.9,6.6,59.7,14.4
920,-18.05,144.116666666666,20.0,10.0,29.4,6.699999999999999,56.7,13.9
921,-18.05,144.116666666666,5.0,0.0,26.4,6.6,59.5,14.2
922,-18.05,144.116666666666,10.0,5.0,25.9,6.6,59.7,14.4
923,-18.05,144.116666666666,20.0,10.0,29.4,6.699999999999999,56.7,13.9
924,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
925,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
926,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
927,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
928,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
929,44.7,85.65,20.0,0.0,22.975,8.4,35.275,41.75
930,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
931,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
932,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
933,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
934,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
935,44.4166666666666,87.7833333333333,20.0,0.0,18.0,8.775,58.775,23.3
936,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
937,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
938,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
939,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
940,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
941,44.25,88.0,20.0,0.0,37.075,8.475,18.6,44.349999999999994
942,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
943,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
944,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
945,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
946,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
947,44.149237,88.131428,20.0,0.0,34.224999999999994,8.25,22.65,43.150000000000006
948,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
949,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
950,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
951,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
952,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
953,44.25,89.0,20.0,0.0,24.5,8.674999999999999,34.349999999999994,41.175000000000004
954,-7.58333333333333,-40.3333333333333,10.0,0.0,25.35,6.05,56.3,18.4
955,27.1666666666666,78.0333333333333,15.0,0.0,22.23333333333333,6.7,44.03333333333333,33.666666666666664
956,-29.8024215506406,148.110741630306,10.0,0.0,42.400000000000006,7.800000000000001,40.6,17.05
957,-29.8024215506406,148.110741630306,10.0,0.0,42.400000000000006,7.800000000000001,40.6,17.05
958,-29.8024215506406,148.110741630306,10.0,0.0,42.400000000000006,7.800000000000001,40.6,17.05
959,-29.8024215506406,148.110741630306,10.0,0.0,42.400000000000006,7.800000000000001,40.6,17.05
960,40.2963137318286,36.1543452511507,5.0,0.0,32.3,7.4,26.2,41.5
961,40.2963137318286,36.1543452511507,15.0,5.0,33.6,7.5,25.6,40.8
962,40.2963137318286,36.1543452511507,30.0,15.0,33.6,7.6,25.3,41.0
963,37.8166666666666,107.5,10.0,0.0,11.8,8.3,66.1,22.05
964,37.8166666666666,107.5,10.0,0.0,11.8,8.3,66.1,22.05
965,37.8166666666666,107.5,10.0,0.0,11.8,8.3,66.1,22.05
966,31.3,53.2833333333333,10.0,0.0,25.85,7.9,40.650000000000006,33.5
967,31.3,53.2833333333333,20.0,10.0,28.05,7.9,39.150000000000006,32.8
968,31.3,53.2833333333333,30.0,20.0,30.0,7.9,37.7,32.3
969,31.3,53.2833333333333,10.0,0.0,25.85,7.9,40.650000000000006,33.5
970,31.3,53.2833333333333,20.0,10.0,28.05,7.9,39.150000000000006,32.8
971,31.3,53.2833333333333,30.0,20.0,30.0,7.9,37.7,32.3
972,-6.0,-40.3,5.0,0.0,17.7,6.2,57.4,25.0
973,-6.0,-40.3,10.0,5.0,17.0,6.2,57.3,25.7
974,-6.0,-40.3,20.0,10.0,21.7,6.15,53.7,24.6
975,-6.0,-40.3,30.0,20.0,26.4,6.1,50.1,23.5
976,-6.0,-40.3,50.0,30.0,35.3,6.1,43.2,21.6
977,-6.0,-40.3,50.0,0.0,27.21,6.130000000000001,49.510000000000005,23.330000000000002
978,-6.0,-40.3,5.0,0.0,17.7,6.2,57.4,25.0
979,-6.0,-40.3,10.0,5.0,17.0,6.2,57.3,25.7
980,-6.0,-40.3,20.0,10.0,21.7,6.15,53.7,24.6
981,-6.0,-40.3,30.0,20.0,26.4,6.1,50.1,23.5
982,-6.0,-40.3,50.0,30.0,35.3,6.1,43.2,21.6
983,-6.0,-40.3,50.0,0.0,27.21,6.130000000000001,49.510000000000005,23.330000000000002
984,38.5669612981184,44.7800072778383,30.0,0.0,27.383333333333333,7.583333333333333,32.383333333333326,40.2
985,38.5669612981184,44.7800072778383,30.0,0.0,27.383333333333333,7.583333333333333,32.383333333333326,40.2
986,38.5669612981184,44.7800072778383,30.0,0.0,27.383333333333333,7.583333333333333,32.383333333333326,40.2
987,38.5669612981184,44.7800072778383,30.0,0.0,27.383333333333333,7.583333333333333,32.383333333333326,40.2
988,-15.7502777777777,-43.2913888888888,5.0,0.0,28.1,5.7,47.7,24.2
989,-15.7502777777777,-43.2913888888888,10.0,5.0,27.5,5.7,47.8,24.8
990,-15.7502777777777,-43.2913888888888,20.0,10.0,28.0,5.7,46.7,25.3
991,-15.7502777777777,-43.2913888888888,40.0,20.0,32.6,5.7,42.6,24.8
992,-15.7502777777777,-43.2913888888888,5.0,0.0,28.1,5.7,47.7,24.2
993,-15.7502777777777,-43.2913888888888,10.0,5.0,27.5,5.7,47.8,24.8
994,-15.7502777777777,-43.2913888888888,20.0,10.0,28.0,5.7,46.7,25.3
995,-15.7502777777777,-43.2913888888888,40.0,20.0,32.6,5.7,42.6,24.8
996,-15.7502777777777,-43.2913888888888,5.0,0.0,28.1,5.7,47.7,24.2
997,-15.7502777777777,-43.2913888888888,10.0,5.0,27.5,5.7,47.8,24.8
998,-15.7502777777777,-43.2913888888888,20.0,10.0,28.0,5.7,46.7,25.3
999,-15.7502777777777,-43.2913888888888,40.0,20.0,32.6,5.7,42.6,24.8
1000,-15.7502777777777,-43.2913888888888,5.0,0.0,28.1,5.7,47.7,24.2
1001,-15.7502777777777,-43.2913888888888,10.0,5.0,27.5,5.7,47.8,24.8
